POI_ID,POI_Name,Country,Region_type,POI_Latitude,POI_Longitude,POI_Type_Detailed,Time_To_Visit,Family_Friendly_Index,Transit_Time,Local_Transfer(USD),Accessebility_Value,Visitor_Volume,Seasonality_Index,Food_Index,Operating_Hours,Safety_Index,Cost_of_POI,connectivity_index
POI_00965,Carnival Destination Office - Singapore,Singapore,Metropolitan,1.328228,103.799899,Destination Office,3.4,100,36,28,62,800000,62,68,11,80,28,96
POI_00966,Royal Destination Office - Seoul,South Korea,Rural,37.548332,126.972426,Destination Office,2.5,100,97,63,51,800000,59,68,10,66,130,56
POI_00967,Norwegian Port - New York,United States,Metropolitan,40.696105,-74.01522,Port,6.3,93,12,7,83,800000,62,82,10,71,135,83
POI_00968,TUI Wildlife Center - Berlin,Germany,Metropolitan,52.529076,13.394553,Wildlife Center,4.3,77,10,5,68,800000,31,73,10,74,35,91
POI_00969,TUI Executive Office - San Francisco,United States,Mountain,37.772093,-122.423007,Executive Office,1.6,88,100,59,45,800000,71,68,9,78,129,76
POI_00970,TUI Visitor Center - Tokyo,Japan,Metropolitan,35.676799,139.646917,Visitor Center,9.5,100,12,6,75,800000,44,84,13,91,138,80
POI_00971,Thomas Conservation Area - Dubai,UAE,Island,25.163853,55.272994,Conservation Area,10.2,83,41,54,59,800000,71,50,11,77,136,73
POI_00972,Thomas Travel Agency - Tokyo,Japan,Metropolitan,35.644304,139.66733,Travel Agency,6.7,92,26,21,63,800000,36,71,8,77,148,79
POI_00973,Thomas Travel Agency - Melbourne,Australia,Suburban,-37.81464,144.9896,Travel Agency,7.4,77,119,150,51,800000,49,53,10,66,137,66
POI_00974,G Beach Resort - United Kingdom,United Kingdom,Island,54.67148,-3.290154,Beach Resort,97.9,100,103,93,61,800000,66,68,14,61,297,65
POI_00975,G Travel Agency - Athens,Greece,Historical,37.995277,23.765601,Travel Agency,9.0,93,21,15,48,800000,32,65,15,64,169,53
POI_00976,Intrepid Business Center - London,United Kingdom,Metropolitan,51.5467,-0.157152,Business Center,4.6,100,39,21,84,800000,33,63,16,70,170,87
POI_00977,Intrepid Corporate Office - Cancun,Mexico,Coastal,21.196093,-86.846508,Corporate Office,3.9,100,64,46,65,800000,81,67,11,68,30,71
POI_00978,Abercrombie Tourist Office - Miami,United States,Coastal,25.747038,-80.176017,Tourist Office,3.5,100,52,34,68,800000,74,53,8,69,111,76
POI_00979,Trafalgar Tourist Info - Sydney,Australia,Coastal,-33.901663,151.18211,Tourist Info,3.1,76,64,45,65,800000,63,72,17,80,122,60
POI_00980,Trafalgar Visitor Center - United States,United States,Mountain,39.76022,-100.458606,Visitor Center,5.6,83,65,39,48,800000,73,49,17,78,75,73
POI_00981,Contiki Tech Hub - United States,United States,Coastal,39.787794,-100.483558,Tech Hub,5.6,99,80,58,47,800000,62,63,10,69,36,68
POI_00982,Contiki Tourist Office - Kyoto,Japan,Historical,34.984558,135.751387,Tourist Office,2.5,87,39,55,64,800000,62,72,10,67,170,60
POI_00983,Insight Beach Resort - United States,United States,Rural,39.80689,-100.449863,Beach Resort,43.6,93,47,55,60,800000,59,56,12,63,144,72
POI_00984,Insight Corporate Lounge - Rome,Italy,Historical,41.883833,12.465079,Corporate Lounge,10.6,89,24,15,57,800000,60,53,14,74,37,65
POI_00985,Collette Travel Agency - Mumbai,India,Island,19.032108,72.865755,Travel Agency,11.8,100,53,37,48,800000,60,48,13,77,80,68
POI_00986,Collette Visitor Center - Vienna,Austria,Rural,48.205726,16.40583,Visitor Center,9.9,91,95,78,69,800000,36,73,8,85,22,55
POI_00987,Tauck Destination Office - Athens,Greece,Historical,37.944925,23.694449,Destination Office,3.5,73,45,34,68,800000,54,63,9,63,96,59
POI_00988,Tauck Tourist Info - Dubai,UAE,Mountain,25.175485,55.257827,Tourist Info,4.7,81,88,114,55,800000,62,64,11,71,115,69
POI_00989,Globus Activity Hub - Kyoto,Japan,Historical,34.97025,135.804785,Activity Hub,7.8,95,27,12,57,800000,50,59,12,71,23,69
POI_00990,Globus Resort - Rome,Italy,Historical,41.913354,12.518596,Resort,41.1,86,57,72,60,800000,52,56,8,77,178,62
POI_00991,Globus Luxury Hotel - Tokyo,Japan,Metropolitan,35.655226,139.639669,Luxury Hotel,88.7,100,13,8,60,800000,63,78,24,85,121,77
POI_00992,Cosmos Tour Office - San Francisco,United States,Mountain,37.795993,-122.42922,Tour Office,2.4,82,74,101,62,800000,79,72,9,78,125,54
POI_00993,Cosmos Outdoor Recreation - Los Angeles,United States,Coastal,34.093276,-118.229682,Outdoor Recreation,6.3,79,62,25,52,800000,60,64,14,61,172,64
POI_00994,Gate Tourist Office - Los Angeles,United States,Historical,34.028506,-118.232657,Tourist Office,1.8,100,54,23,65,800000,44,56,10,71,26,69
POI_00995,Grand Business Center - Seoul,South Korea,Coastal,37.530742,126.988617,Business Center,11.4,99,68,71,54,800000,67,73,17,75,109,53
POI_00996,Grand Tech Hub - United States,United States,Metropolitan,39.797804,-100.410136,Tech Hub,9.6,97,25,13,76,800000,58,67,11,72,90,74
POI_00997,Grand Tourist Office - Sydney,Australia,Coastal,-33.831919,151.252053,Tourist Office,1.6,94,80,34,50,800000,77,54,10,76,107,60
POI_00998,Road Corporate Lounge - France,France,Coastal,46.63027,1.86499,Corporate Lounge,10.6,97,118,102,56,800000,76,63,12,60,145,64
POI_00999,Road Corporate Lounge - Bali,Indonesia,Coastal,-8.345623,115.066274,Corporate Lounge,4.2,76,81,92,65,800000,78,60,14,72,174,62
POI_01000,Road Travel Agency - Paris,France,Suburban,48.874136,2.320375,Travel Agency,9.7,92,114,109,43,800000,31,60,8,63,129,61
POI_01001,Adventure Tourist Office - Amsterdam,Netherlands,Metropolitan,52.392749,4.909536,Tourist Office,3.8,88,35,19,79,800000,32,85,9,91,55,85
POI_01002,Adventure Booking Office - Los Angeles,United States,Mountain,34.062328,-118.214387,Booking Office,1.1,75,82,47,46,800000,65,66,8,68,141,57
POI_01003,Pacific Tourist Info - France,France,Urban,46.585696,1.880818,Tourist Info,9.0,99,45,33,82,694776,57,67,10,63,70,72
POI_01004,China Visitor Center - Athens,Greece,Historical,37.951138,23.688769,Visitor Center,6.5,74,35,35,56,800000,62,59,17,79,24,63
POI_01005,China Tourist Info - Venice,Italy,Rural,45.423695,12.303413,Tourist Info,10.5,100,103,67,66,800000,39,48,15,69,22,74
POI_01006,Wendy Visitor Center - Auckland,New Zealand,Coastal,-36.868207,174.80509,Visitor Center,4.0,84,64,86,60,800000,88,57,15,76,156,62
POI_01007,Cox Corporate Office - France,France,Coastal,46.568486,1.874737,Corporate Office,2.7,80,57,75,49,800000,76,62,10,65,20,54
POI_01008,Cox Business Hotel - United Kingdom,United Kingdom,Mountain,54.730017,-3.247888,Business Hotel,52.0,100,115,50,68,800000,86,71,24,78,120,55
POI_01009,Kuoni Travel Agency - Tokyo,Japan,Metropolitan,35.690759,139.685597,Travel Agency,4.1,100,10,14,71,800000,62,69,13,79,104,96
POI_01010,Kuoni Corporate Office - Melbourne,Australia,Coastal,-37.785661,144.93366,Corporate Office,2.3,100,74,86,56,800000,69,66,11,68,116,64
POI_01011,Virgin Business Hotel - Amsterdam,Netherlands,Rural,52.358026,4.878707,Business Hotel,76.1,81,47,26,65,800000,62,66,24,86,136,66
POI_01012,Virgin Tourist Info - London,United Kingdom,Metropolitan,51.550479,-0.1635,Tourist Info,10.1,92,17,10,64,800000,57,70,8,73,37,94
POI_01013,Virgin Business Hotel - Seoul,South Korea,Urban,37.607281,127.004601,Business Hotel,53.7,88,34,38,79,800000,33,69,24,80,157,69
POI_01014,Jet2holidays Booking Office - Bangkok,Thailand,Suburban,13.782843,100.538737,Booking Office,3.6,90,48,33,68,800000,41,74,10,81,74,69
POI_01015,Jet2holidays Tourist Office - United States,United States,Island,39.761937,-100.482569,Tourist Office,3.9,77,39,23,45,800000,65,67,11,62,126,72
POI_01016,Jet2holidays Tourist Info - United Kingdom,United Kingdom,Historical,54.698601,-3.258953,Tourist Info,9.2,90,58,63,43,800000,49,69,10,67,179,72
POI_01017,On Resort - Cancun,Mexico,Coastal,21.206037,-86.888317,Resort,93.1,82,31,22,53,800000,81,67,10,66,389,70
POI_01018,On Beach Resort - Hong Kong,Hong Kong,Coastal,22.29119,114.179472,Beach Resort,81.2,95,109,66,64,800000,62,68,17,69,105,71
POI_01019,On Tour Office - United States,United States,Island,39.776903,-100.473624,Tour Office,1.7,98,50,68,47,800000,68,60,9,80,101,60
POI_01020,Travelzoo Tourist Office - Melbourne,Australia,Island,-37.788594,144.924266,Tourist Office,3.3,100,60,64,45,800000,80,70,9,63,179,57
POI_01021,Travelzoo Tech Hub - Bali,Indonesia,Coastal,-8.323634,115.052641,Tech Hub,3.4,100,44,60,59,800000,65,55,9,80,170,60
POI_01022,Secret Executive Office - United Kingdom,United Kingdom,Historical,54.67483,-3.276295,Executive Office,1.1,87,31,31,65,800000,52,59,9,74,49,68
POI_01023,Secret Tech Hub - Venice,Italy,Suburban,45.439969,12.357393,Tech Hub,9.3,91,110,108,54,800000,39,55,14,76,154,73
POI_01024,Secret Resort Hotel - London,United Kingdom,Metropolitan,51.507973,-0.169235,Resort Hotel,72.5,100,19,21,84,800000,43,73,24,69,87,94
POI_01025,Luxury Corporate Office - United States,United States,Historical,39.740066,-100.48877,Corporate Office,1.2,81,45,66,51,800000,40,66,10,65,135,74
POI_01026,Scenic Marina - Kyoto,Japan,Historical,35.05248,135.78486,Marina,3.5,100,49,20,51,800000,62,63,12,67,69,66
POI_01027,Emerald Business Center - France,France,Suburban,46.604767,1.926744,Business Center,9.0,100,42,23,50,800000,48,59,14,61,45,70
POI_01028,Avalon Tech Hub - Singapore,Singapore,Metropolitan,1.320191,103.864011,Tech Hub,9.9,100,15,15,72,800000,36,84,8,92,140,96
POI_01029,Viking Cruise Terminal - Hong Kong,Hong Kong,Coastal,22.323547,114.159315,Cruise Terminal,130.9,95,106,103,60,800000,84,72,13,63,124,63
POI_01030,Crystal Port - Toronto,Canada,Mountain,43.681781,-79.355055,Port,3.5,100,39,39,45,800000,66,72,13,66,70,53
POI_01031,Crystal Port - Vienna,Austria,Historical,48.193807,16.361372,Port,8.4,78,53,25,64,800000,61,54,12,83,65,62
POI_01032,Regent Travel Agency - Vienna,Austria,Coastal,48.241498,16.362896,Travel Agency,9.6,88,118,141,47,800000,74,68,9,83,93,73
POI_01033,Seabourn Visitor Center - Dubai,UAE,Coastal,25.182986,55.235931,Visitor Center,11.0,100,86,89,50,800000,88,65,11,68,159,53
POI_01034,Seabourn Port - Hong Kong,Hong Kong,Metropolitan,22.28855,114.184349,Port,4.9,86,24,17,79,800000,31,88,9,62,64,78
POI_01035,Club Wildlife Center - Barcelona,Spain,Mountain,41.348972,2.174405,Wildlife Center,11.0,100,35,24,52,800000,70,65,9,79,109,76
POI_01036,Sandals Resort Hotel - Miami,United States,Coastal,25.753927,-80.181699,Resort Hotel,50.2,92,112,53,62,800000,85,49,24,77,161,74
POI_01037,Beaches Business Hotel - Dubai,UAE,Historical,25.179548,55.309561,Business Hotel,114.3,100,34,25,49,800000,34,53,24,72,170,58
POI_01038,Beaches Luxury Hotel - Cancun,Mexico,Coastal,21.125668,-86.887507,Luxury Hotel,59.5,77,80,72,53,800000,74,52,24,75,59,67
POI_01039,Beaches Mountain Resort - United States,United States,Mountain,39.791858,-100.445639,Mountain Resort,38.4,82,64,82,48,800000,86,59,11,80,261,60
POI_01040,RIU Resort Hotel - Paris,France,Metropolitan,48.827946,2.389942,Resort Hotel,71.1,100,35,43,64,800000,53,79,24,68,315,79
POI_01041,RIU Beach Resort - Shanghai,China,Metropolitan,31.229654,121.507396,Beach Resort,80.4,85,26,29,67,800000,58,64,16,60,434,93
POI_01042,Atlantis Resort - Tokyo,Japan,Metropolitan,35.687193,139.61396,Resort,36.5,100,18,13,65,800000,32,75,15,75,354,85
POI_01043,Four Resort Hotel - Singapore,Singapore,Metropolitan,1.334925,103.825511,Resort Hotel,55.6,94,15,8,71,800000,33,72,24,91,333,75
POI_01044,Ritz-Carlton Resort - New York,United States,Metropolitan,40.709836,-73.981051,Resort,29.9,100,21,19,66,800000,34,83,8,77,336,74
POI_01045,Mandarin Spa Resort - France,France,Rural,46.585446,1.860211,Spa Resort,43.6,91,44,40,65,800000,49,55,10,63,429,65
POI_01046,Mandarin Business Center - Mumbai,India,Metropolitan,19.077677,72.87778,Business Center,8.6,100,14,7,83,800000,43,76,12,78,133,84
POI_01047,Aman Luxury Hotel - United Kingdom,United Kingdom,Urban,54.668592,-3.293929,Luxury Hotel,37.4,100,42,44,81,800000,54,77,24,60,156,74
POI_01048,Aman Business Hotel - Singapore,Singapore,Metropolitan,1.339574,103.83529,Business Hotel,59.9,100,34,40,59,800000,32,78,24,93,74,73
POI_01049,Six Tourist Info - France,France,Coastal,46.631987,1.847658,Tourist Info,3.3,93,35,28,59,800000,81,61,17,78,69,70
POI_01050,Rosewood Luxury Hotel - Venice,Italy,Urban,45.432877,12.354836,Luxury Hotel,112.9,99,35,38,73,800000,43,66,24,75,85,55
POI_01051,Rosewood Business Hotel - Rio de Janeiro,Brazil,Metropolitan,-22.872238,-43.21134,Business Hotel,87.7,100,24,21,69,800000,59,86,24,77,67,91
POI_01052,Belmond Destination Office - France,France,Urban,46.614173,1.895722,Destination Office,2.1,100,28,27,66,800000,55,78,11,81,116,57
POI_01053,Belmond Luxury Hotel - Hong Kong,Hong Kong,Metropolitan,22.307235,114.20167,Luxury Hotel,113.9,90,13,8,69,800000,64,75,24,71,40,93
POI_01054,Soneva Resort Hotel - United Kingdom,United Kingdom,Mountain,54.670605,-3.254425,Resort Hotel,43.3,96,51,28,67,800000,60,74,24,78,121,64
POI_01055,One&Only Resort Hotel - Auckland,New Zealand,Mountain,-36.849049,174.729033,Resort Hotel,37.7,77,55,28,54,800000,76,69,24,79,53,71
POI_01056,One&Only Hotel - Shanghai,China,Mountain,31.196513,121.43302,Hotel,34.5,100,56,37,62,800000,88,73,24,66,113,71
POI_01057,One&Only Resort - Cancun,Mexico,Coastal,21.169921,-86.892734,Resort,62.1,98,100,57,60,800000,80,64,11,66,436,71
POI_01058,Jumeirah Resort Hotel - Athens,Greece,Historical,37.986255,23.703407,Resort Hotel,89.3,87,41,34,62,800000,52,66,24,60,367,61
POI_01059,Jumeirah Resort Hotel - Melbourne,Australia,Mountain,-37.778417,144.986631,Resort Hotel,43.4,100,69,89,69,800000,86,68,24,67,403,70
POI_01060,Fairmont Mountain Resort - New York,United States,Metropolitan,40.745028,-73.993748,Mountain Resort,35.2,88,26,21,74,800000,44,63,13,67,381,78
POI_01061,Fairmont Luxury Hotel - Mumbai,India,Rural,19.04504,72.901247,Luxury Hotel,111.6,89,69,65,48,800000,30,72,24,62,132,75
POI_01062,Shangri-La Mountain Resort - Dubai,UAE,Historical,25.245862,55.231468,Mountain Resort,114.7,79,57,28,57,800000,64,71,12,65,93,75
POI_01063,Peninsula Mountain Resort - France,France,Rural,46.563364,1.901272,Mountain Resort,51.4,97,96,109,63,800000,59,70,15,61,259,69
POI_01064,Peninsula Business Hotel - France,France,Rural,46.574604,1.87958,Business Hotel,33.7,85,102,119,47,800000,35,57,24,66,147,71
POI_01065,Banyan Resort - Amsterdam,Netherlands,Island,52.330522,4.880271,Resort,50.8,87,43,23,59,800000,67,54,8,81,300,58
POI_01066,Anantara Mountain Resort - Seoul,South Korea,Rural,37.538167,126.939913,Mountain Resort,24.4,100,72,55,61,800000,43,58,14,80,371,55
POI_01067,Anantara Beach Resort - San Francisco,United States,Coastal,37.753989,-122.454487,Beach Resort,36.6,100,84,52,50,800000,87,51,8,60,81,73
POI_01068,Minor Spa Resort - United Kingdom,United Kingdom,Suburban,54.745611,-3.308846,Spa Resort,80.6,100,35,45,54,800000,60,50,15,72,302,57
POI_01069,Minor Resort - United Kingdom,United Kingdom,Coastal,54.726757,-3.243476,Resort,37.0,91,73,37,68,800000,86,73,9,70,42,69
POI_01070,Centara Resort Hotel - United Kingdom,United Kingdom,Mountain,54.680943,-3.3138,Resort Hotel,36.6,81,113,101,53,800000,62,62,24,81,343,56
POI_01071,Centara Resort - France,France,Historical,46.580039,1.900055,Resort,71.0,90,32,30,57,800000,58,68,16,78,360,70
POI_01072,Centara Resort - Athens,Greece,Historical,37.963238,23.683982,Resort,86.8,100,39,52,45,800000,39,51,13,77,247,75
POI_01073,Marriott Resort Hotel - France,France,Mountain,46.585797,1.87419,Resort Hotel,34.7,100,40,26,62,800000,69,53,24,80,140,60
POI_01074,Marriott Mountain Resort - Paris,France,Historical,48.879397,2.324563,Mountain Resort,31.6,99,39,57,63,800000,38,70,13,78,228,61
POI_01075,Hilton Visitor Center - United Kingdom,United Kingdom,Suburban,54.69529,-3.284474,Visitor Center,9.2,100,54,47,68,800000,30,65,10,68,148,69
POI_01076,Hilton Tech Hub - Vienna,Austria,Rural,48.180995,16.373176,Tech Hub,4.9,93,44,37,55,800000,36,68,11,87,96,72
POI_01077,InterContinental Resort - France,France,Coastal,46.637357,1.873872,Resort,96.9,85,114,117,45,800000,81,71,16,75,232,59
POI_01078,InterContinental Resort - Auckland,New Zealand,Island,-36.871714,174.799475,Resort,66.1,95,64,75,62,800000,76,51,8,74,56,63
POI_01079,Wyndham Resort - Vienna,Austria,Coastal,48.242519,16.416935,Resort,117.6,83,63,89,65,800000,65,50,10,92,97,74
POI_01080,Wyndham Resort Hotel - London,United Kingdom,Metropolitan,51.482277,-0.12602,Resort Hotel,72.6,100,28,40,73,800000,63,79,24,70,151,74
POI_01081,Accor Wildlife Center - Dubai,UAE,Coastal,25.24503,55.234569,Wildlife Center,6.1,100,38,25,63,800000,75,54,16,69,40,67
POI_01082,Best Spa Resort - Barcelona,Spain,Suburban,41.411942,2.147647,Spa Resort,27.4,75,67,37,68,800000,64,70,9,75,255,57
POI_01083,Best Business Hotel - Barcelona,Spain,Island,41.376724,2.217689,Business Hotel,94.7,98,58,76,61,800000,80,58,24,63,114,66
POI_01084,Hyatt Resort - Paris,France,Historical,48.855998,2.308543,Resort,43.4,100,26,38,60,800000,45,54,8,74,305,64
POI_01085,Hyatt Resort - Tokyo,Japan,Metropolitan,35.703062,139.620013,Resort,116.4,95,32,35,84,800000,57,81,16,93,109,83
POI_01086,Hyatt Resort Hotel - Prague,Czech Republic,Historical,50.062805,14.438464,Resort Hotel,107.7,83,44,48,44,800000,44,52,24,64,267,67
POI_01087,Radisson Resort Hotel - Las Vegas,United States,Island,36.134641,-115.12082,Resort Hotel,88.0,89,104,63,59,800000,86,72,24,78,438,73
POI_01088,Choice Mountain Resort - Vienna,Austria,Rural,48.189593,16.354729,Mountain Resort,44.0,100,92,47,53,800000,64,66,13,81,180,59
POI_01089,Expedia Nature Reserve - New York,United States,Metropolitan,40.734013,-74.025619,Nature Reserve,4.6,100,36,14,73,800000,40,80,15,64,49,82
POI_01090,Booking Travel Agency - Venice,Italy,Island,45.407839,12.336299,Travel Agency,5.3,100,56,58,55,800000,75,69,10,66,127,76
POI_01091,Booking Nature Reserve - United States,United States,Island,39.762018,-100.487675,Nature Reserve,7.7,100,36,53,47,800000,65,74,13,80,159,70
POI_01092,Airbnb Activity Hub - Los Angeles,United States,Suburban,34.018786,-118.209587,Activity Hub,6.6,95,81,49,63,800000,36,50,17,73,83,73
POI_01093,TripAdvisor Conservation Area - Venice,Italy,Coastal,45.410745,12.27195,Conservation Area,4.7,90,76,70,51,800000,70,72,16,80,54,73
POI_01094,TripAdvisor Corporate Office - Rome,Italy,Historical,41.874706,12.45592,Corporate Office,3.0,97,51,63,55,800000,49,54,8,60,115,70
POI_01095,TripAdvisor Resort Hotel - France,France,Mountain,46.563699,1.908035,Resort Hotel,24.4,100,35,50,45,800000,72,57,24,69,385,70
POI_01096,Carnival Tech Hub - Prague,Czech Republic,Historical,50.035146,14.435055,Tech Hub,4.1,81,35,36,53,800000,52,51,14,75,28,73
POI_01097,Royal Visitor Center - Las Vegas,United States,Historical,36.138288,-115.09857,Visitor Center,9.6,92,50,25,62,800000,64,67,12,64,82,68
POI_01098,Royal Conservation Area - San Francisco,United States,Mountain,37.811847,-122.411571,Conservation Area,5.4,95,111,80,65,800000,80,51,9,66,40,54
POI_01099,Royal Cruise Terminal - Hong Kong,Hong Kong,Urban,22.300112,114.148299,Cruise Terminal,196.5,95,45,45,71,800000,31,63,12,64,122,64
POI_01100,Norwegian Cruise Port - Dubai,UAE,Mountain,25.20552,55.270121,Cruise Port,132.2,93,37,47,45,800000,74,54,9,61,60,71
POI_01101,TUI Wildlife Center - United Kingdom,United Kingdom,Urban,54.667513,-3.260474,Wildlife Center,6.4,92,56,63,59,800000,30,74,15,63,156,68
POI_01102,TUI Resort Hotel - Melbourne,Australia,Rural,-37.836578,144.968299,Resort Hotel,99.6,100,93,100,68,800000,42,52,24,80,154,72
POI_01103,Thomas Corporate Lounge - Sydney,Australia,Coastal,-33.833406,151.231341,Corporate Lounge,11.1,100,114,150,55,800000,70,56,8,82,23,74
POI_01104,Thomas Business Center - Kyoto,Japan,Historical,35.011376,135.764235,Business Center,8.7,97,40,27,44,800000,42,74,17,64,52,75
POI_01105,G Wildlife Center - Mumbai,India,Coastal,19.099495,72.837322,Wildlife Center,9.7,100,69,83,49,800000,62,73,13,72,38,53
POI_01106,Intrepid Travel Agency - France,France,Mountain,46.633503,1.931656,Travel Agency,5.4,100,105,80,64,800000,67,51,11,79,39,66
POI_01107,Abercrombie Booking Office - United Kingdom,United Kingdom,Historical,54.715188,-3.320777,Booking Office,2.0,94,36,24,55,800000,53,66,11,72,86,54
POI_01108,Trafalgar Travel Agency - Rio de Janeiro,Brazil,Metropolitan,-22.901416,-43.200857,Travel Agency,11.3,95,35,52,69,800000,53,73,15,62,94,86
