POI_ID,POI_Name,Country,Region_type,POI_Latitude,POI_Longitude,POI_Type_Detailed,Time_To_Visit,Family_Friendly_Index,Transit_Time(in mins),Local_Transfer(USD),Accessebility_Value,Visitor_Volume(in thousands),Seasonality_Index,Food_Index,Operating_Hours,Safety_Index,Cost_of_POI,Connectivity_index
POI_00954,New York Botanical Garden,United States,Urban,40.663912,-73.978972,Botanical Garden,January-March,5.6,66,Yes,4.5,2130.9,3.8,6.1,24 Hours,8,265.85,7.2
POI_00955,New York Mountain Resort,United States,Urban,40.75275,-74.022965,Mountain Resort,July-September,5.1,19,Yes,7.1,2242.3,6.6,5.8,24 Hours,8.3,186.06,5.8
POI_00956,Barcelona Scenic Viewpoint,Spain,Coastal,41.384313,2.175192,Scenic Viewpoint,July-September,9,62,Yes,6.9,1136.6,5.1,7.2,8:00 AM - 20:00 PM,9.3,342.23,6.8
POI_00957,Phuket Archaeological Site,Thailand,Coastal,7.878632,98.361213,Archaeological Site,October-December,4.9,58,Yes,9.3,888.3,4.2,7.3,7:00 AM - 21:00 PM,6.5,259.95,9.1
POI_00958,Los Angeles Religious Site,United States,Urban,34.019506,-118.23206,Religious Site,October-December,4.9,118,No,5.9,1769.4,3.4,4.7,24 Hours,6.9,490.58,6.9
POI_00959,Rome Beach Resort,Italy,Historical,41.901254,12.515091,Beach Resort,Summer Season,7.9,50,No,9.1,1354.8,6.8,6,24 Hours,7.1,432.86,8.3
POI_00960,Paris Historical Monument,France,Historical,48.881781,2.368417,Historical Monument,July-September,6.7,91,Yes,6.3,6293.8,6.2,5.6,7:00 AM - 18:00 PM,5,301.58,5.4
POI_00961,Bali Scenic Viewpoint,Indonesia,Island,-8.294576,115.059764,Scenic Viewpoint,October-December,4.2,67,No,4.6,195782.5,6.9,6.7,24 Hours,5.8,158.36,5.3
POI_00962,Singapore Adventure Park,Singapore,Urban,1.317949,103.7775,Adventure Park,Summer Season,5.9,51,No,6.1,45609.9,7.7,8.2,10:00 AM - 20:00 PM,9.1,132.17,8.4
POI_00963,Bali Beach Resort,Indonesia,Island,-8.33083,115.108582,Beach Resort,April-June,4.3,61,Yes,4.9,809.1,3.7,4.3,24 Hours,4.7,379.25,5.4
POI_00964,Barcelona Art Gallery,Spain,Coastal,41.370576,2.212801,Art Gallery,July-September,4.9,54,No,4.3,12363.1,6.5,5.7,24 Hours,5.2,172.81,4.9
POI_00965,Istanbul Museum,Turkey,Historical,41.045235,29.005655,Museum,Summer Season,5,84,Yes,7.8,10622.5,7.1,5.5,10:00 AM - 18:00 PM,8.3,331.43,5.3
POI_00966,Istanbul Adventure Park,Turkey,Historical,41.02164,28.938768,Adventure Park,January-March,6.4,92,No,5,3124.9,4.2,6.4,8:00 AM - 20:00 PM,8,147.87,8.1
POI_00967,London Wildlife Sanctuary,United Kingdom,Historical,51.534504,-0.167139,Wildlife Sanctuary,October-December,3.5,116,Yes,5.5,7914.5,3.6,5.5,6:00 AM - 20:00 PM,4.5,230.56,5.7
POI_00968,New York Cultural Center,United States,Urban,40.72508,-74.044459,Cultural Center,October-December,3.5,87,No,4.9,13720.2,5.5,6.1,6:00 AM - 18:00 PM,5.8,257.78,6.5
POI_00969,Barcelona Botanical Garden,Spain,Coastal,41.417156,2.195898,Botanical Garden,January-March,5.6,22,Yes,5.3,3392.3,6.9,6.4,24 Hours,9.3,67.19,9.2
POI_00970,Sydney Scenic Viewpoint,Australia,Coastal,-33.873415,151.247878,Scenic Viewpoint,July-September,6.4,38,Yes,4.8,356.2,4.5,5,24 Hours,5.3,72.35,7.1
POI_00971,Istanbul Wildlife Sanctuary,Turkey,Historical,40.997561,29.013162,Wildlife Sanctuary,October-December,7.5,37,Yes,9.3,17322.2,6.7,7.9,6:00 AM - 22:00 PM,9.5,91.57,6.1
POI_00972,Maldives Adventure Park,Maldives,Island,3.24153,73.223548,Adventure Park,Summer Season,8.6,22,No,5.7,726.3,8.6,6.9,8:00 AM - 19:00 PM,6.8,238.39,7.4
POI_00973,Istanbul Nature Park,Turkey,Historical,41.054174,28.988945,Nature Park,Spring-Fall,4.1,22,No,4.7,1981.7,4.3,6.6,10:00 AM - 21:00 PM,6.6,318.19,6.4
POI_00974,Maldives Food Market,Maldives,Island,3.243445,73.256284,Food Market,Winter Season,5,35,Yes,7.9,994.3,6.8,7.3,24 Hours,6.1,493.55,6.1
POI_00975,Sydney Cultural Center,Australia,Coastal,-33.883238,151.180118,Cultural Center,July-September,4.7,67,Yes,7.4,10765.8,3.7,7.4,8:00 AM - 17:00 PM,6.6,64.29,6.7
POI_00976,Tokyo Museum,Japan,Urban,35.663902,139.631048,Museum,Summer Season,9,106,No,7.1,4599.9,9.5,8.9,24 Hours,7.1,177.55,5.9
POI_00977,New York Archaeological Site,United States,Urban,40.663132,-74.037007,Archaeological Site,April-June,6.7,31,No,3.6,40243.6,6.4,6.7,8:00 AM - 21:00 PM,5.6,468.5,6.1
POI_00978,Istanbul Shopping District,Turkey,Historical,40.991469,28.954409,Shopping District,October-December,4.4,80,No,5.8,66863.7,7,5.6,24 Hours,4.9,375.67,5.8
POI_00979,Paris Wildlife Sanctuary,France,Historical,48.848068,2.304622,Wildlife Sanctuary,Year-Round,6.7,98,Yes,5.5,97283.6,3.9,5.6,24 Hours,4.5,264,5.4
POI_00980,Los Angeles Beach Resort,United States,Urban,34.03295,-118.212701,Beach Resort,Summer Season,8.3,65,No,7.5,678.4,9.1,6.3,24 Hours,7.7,167.47,5.5
POI_00981,Singapore Museum,Singapore,Urban,1.356164,103.792857,Museum,October-December,6.1,116,Yes,4.6,391.9,6.7,5.8,24 Hours,6.4,72.21,5.8
POI_00982,Bali Historical Monument,Indonesia,Island,-8.343488,115.138346,Historical Monument,Year-Round,6.4,42,Yes,5.6,7999.9,5.2,4.9,6:00 AM - 21:00 PM,5.8,175.68,4.5
POI_00983,Dubai Shopping District,UAE,Urban,25.221236,55.276911,Shopping District,Winter Season,7.4,38,No,6.8,4040.6,9.5,5.7,8:00 AM - 19:00 PM,6.9,419.18,5.1
POI_00984,Phuket Religious Site,Thailand,Coastal,7.835123,98.350362,Religious Site,July-September,4.4,19,Yes,5.4,362.9,3.9,6,24 Hours,4.9,250.85,5.7
POI_00985,Phuket Scenic Viewpoint,Thailand,Coastal,7.919339,98.409757,Scenic Viewpoint,Year-Round,7.2,22,Yes,5.1,154.6,3.9,6.8,9:00 AM - 21:00 PM,8.1,223.25,8.6
POI_00986,Rome Archaeological Site,Italy,Historical,41.922229,12.465005,Archaeological Site,July-September,5.7,56,Yes,3.9,4525.9,5.2,4.3,8:00 AM - 17:00 PM,5.3,267.71,5.4
POI_00987,Maldives Cultural Center,Maldives,Island,3.222373,73.24142,Cultural Center,Spring-Fall,4.5,111,No,5.3,1513.4,4.7,6.7,10:00 AM - 22:00 PM,5.6,321.42,5.1
POI_00988,Rome Historical Monument,Italy,Historical,41.893031,12.448955,Historical Monument,January-March,5.7,94,No,5.1,2666.1,3.9,5,10:00 AM - 17:00 PM,5.7,319.62,6.2
POI_00989,Tokyo Mountain Resort,Japan,Urban,35.651527,139.603848,Mountain Resort,July-September,8.8,32,Yes,8.3,903.5,4.7,6.6,24 Hours,8.4,426.95,5.9
POI_00990,Phuket Shopping District,Thailand,Coastal,7.83935,98.351538,Shopping District,Spring-Fall,5.3,113,Yes,6.7,6080.2,4.8,6.3,8:00 AM - 18:00 PM,7.7,253.52,5.7
POI_00991,Dubai Cultural Center,UAE,Urban,25.185706,55.29528,Cultural Center,October-December,3.2,100,No,4.4,9588.4,5.8,3.7,24 Hours,4.2,481.17,5.2
POI_00992,Istanbul Museum,Turkey,Historical,41.018787,28.96671,Museum,Summer Season,5.1,86,Yes,5.4,167.7,8.5,4.8,7:00 AM - 17:00 PM,5.2,336.04,5.6
POI_00993,Singapore Cultural Center,Singapore,Urban,1.381822,103.814465,Cultural Center,Spring-Fall,6.3,79,Yes,6.5,1568.5,4.3,4.9,10:00 AM - 18:00 PM,5.8,177.36,5.7
POI_00994,Barcelona Beach Resort,Spain,Coastal,41.346982,2.190391,Beach Resort,Spring-Fall,8.2,26,Yes,5.7,1189,3.4,6.1,24 Hours,8.3,401.69,7.6
POI_00995,Dubai Mountain Resort,UAE,Urban,25.24685,55.279294,Mountain Resort,April-June,8,42,No,6,1514.5,4.2,6.7,24 Hours,5.9,106.82,7.1
POI_00996,New York Art Gallery,United States,Urban,40.707202,-74.013613,Art Gallery,Summer Season,8.1,100,Yes,7.8,2381.5,6.1,4.7,8:00 AM - 18:00 PM,5.2,168.45,6.4
POI_00997,Los Angeles Nature Park,United States,Urban,34.101648,-118.2419,Nature Park,April-June,3.7,48,No,3.5,798.5,6.9,5.4,10:00 AM - 21:00 PM,4.3,264.22,5
POI_00998,Tokyo Shopping District,Japan,Urban,35.654945,139.633092,Shopping District,Winter Season,6.4,43,No,4,8872.4,7.5,7.1,6:00 AM - 20:00 PM,6.2,484.15,6.2
POI_00999,Bangkok Museum,Thailand,Urban,13.721251,100.493542,Museum,January-March,4.9,24,Yes,4.2,1193.5,6.6,4.4,6:00 AM - 19:00 PM,5.6,190.22,6.7
POI_01000,New York Museum,United States,Urban,40.71817,-74.030243,Museum,Winter Season,5.9,30,Yes,5.8,432.4,9.4,4,24 Hours,6.9,85.75,5.3
POI_01001,Tokyo Cultural Center,Japan,Urban,35.663225,139.619347,Cultural Center,Spring-Fall,7.5,52,Yes,6.7,1313,3.4,8.9,10:00 AM - 22:00 PM,7,206.77,6.3
POI_01002,Tokyo Shopping District,Japan,Urban,35.627837,139.68271,Shopping District,October-December,4.7,101,No,4,9088.1,6.5,5,9:00 AM - 17:00 PM,5,348.1,4.9
POI_01003,Sydney Adventure Park,Australia,Coastal,-33.859527,151.247886,Adventure Park,Winter Season,8.2,50,Yes,5.5,1602,8.8,5,9:00 AM - 20:00 PM,7.9,297.04,6.2
POI_01004,Phuket Scenic Viewpoint,Thailand,Coastal,7.837099,98.418155,Scenic Viewpoint,July-September,6.7,48,Yes,7.2,11494.9,5.1,7.6,6:00 AM - 22:00 PM,4.9,281.42,7.1
POI_01005,Dubai Wildlife Sanctuary,UAE,Urban,25.239925,55.266297,Wildlife Sanctuary,Year-Round,5.7,28,No,3.7,1104.2,6.2,4.7,24 Hours,5.9,154.15,4.8
POI_01006,Barcelona Museum,Spain,Coastal,41.364699,2.154706,Museum,Spring-Fall,4.6,118,No,4.2,1147.8,5.1,5.7,6:00 AM - 17:00 PM,3.9,455.2,4.9
POI_01007,Istanbul Beach Resort,Turkey,Historical,41.02165,28.944026,Beach Resort,Spring-Fall,5.5,119,Yes,6.4,8659.2,7,5.3,24 Hours,5.2,459.3,4.7
POI_01008,Sydney Theme Park,Australia,Coastal,-33.894217,151.221389,Theme Park,Spring-Fall,4.8,57,Yes,5.9,81616.2,6.9,7.6,24 Hours,7.3,449.95,7.3
POI_01009,Dubai Scenic Viewpoint,UAE,Urban,25.238325,55.30916,Scenic Viewpoint,January-March,5.2,21,No,7.4,2586.7,4.5,7.5,6:00 AM - 18:00 PM,5.9,417.47,5.5
POI_01010,Bali Historical Monument,Indonesia,Island,-8.365982,115.140861,Historical Monument,July-September,5.8,52,No,4.5,1514.4,6.3,3.4,24 Hours,4.7,478.41,5.5
POI_01011,Istanbul Nature Park,Turkey,Historical,40.9727,28.983862,Nature Park,October-December,5.3,68,Yes,8.3,411.4,5.5,6.9,10:00 AM - 21:00 PM,5.3,90.77,5.8
POI_01012,Barcelona Adventure Park,Spain,Coastal,41.368043,2.16229,Adventure Park,Summer Season,4.1,41,No,6.1,2292.1,7.5,5.9,9:00 AM - 18:00 PM,5.9,297.07,5
POI_01013,Bangkok Historical Monument,Thailand,Urban,13.801289,100.537556,Historical Monument,Winter Season,9,39,No,7.4,4159.2,9.9,5.1,7:00 AM - 17:00 PM,7.1,489.81,6.9
POI_01014,New York Scenic Viewpoint,United States,Urban,40.692952,-73.977997,Scenic Viewpoint,Spring-Fall,7.9,65,No,6.8,8850.7,5,7.9,9:00 AM - 19:00 PM,6.2,153.41,5.9
POI_01015,Phuket Cultural Center,Thailand,Coastal,7.836153,98.35478,Cultural Center,Summer Season,4.7,45,No,6.4,7938.5,7.6,4.6,24 Hours,4.9,156.3,4.9
POI_01016,Rome Food Market,Italy,Historical,41.928712,12.533673,Food Market,January-March,3.9,41,Yes,3.9,102.5,4.3,5.5,24 Hours,7,229.72,4.9
POI_01017,Paris Mountain Resort,France,Historical,48.899165,2.331299,Mountain Resort,Year-Round,5.2,24,Yes,4.6,5572.6,4.6,6.9,24 Hours,6.8,136.42,6.4
POI_01018,Sydney Botanical Garden,Australia,Coastal,-33.845594,151.174177,Botanical Garden,January-March,7.6,78,Yes,9,675.8,4,5.8,6:00 AM - 17:00 PM,7.6,387.89,7.3
POI_01019,Phuket Wildlife Sanctuary,Thailand,Coastal,7.864001,98.392174,Wildlife Sanctuary,April-June,7.8,56,No,7.3,613.9,3.4,8.3,24 Hours,7.7,341.65,5.5
POI_01020,London Beach Resort,United Kingdom,Historical,51.468571,-0.136731,Beach Resort,July-September,7.9,15,No,6.5,13435.8,3.2,7.8,24 Hours,9.2,344.87,6.4
POI_01021,Bangkok Beach Resort,Thailand,Urban,13.7217,100.532881,Beach Resort,Spring-Fall,3.4,50,Yes,3.5,48.2,5.9,6.2,24 Hours,5.7,130.75,6.1
POI_01022,Paris Scenic Viewpoint,France,Historical,48.862851,2.36226,Scenic Viewpoint,July-September,4.5,85,No,6.1,1019,4.8,7.7,6:00 AM - 20:00 PM,5.1,163.09,5.4
POI_01023,Bangkok Nature Park,Thailand,Urban,13.790785,100.468935,Nature Park,October-December,5.1,44,No,7.3,151.1,5.4,4.8,8:00 AM - 22:00 PM,5.4,284.13,6
POI_01024,Singapore Adventure Park,Singapore,Urban,1.320144,103.789405,Adventure Park,January-March,9.3,20,No,7.6,756.1,5.3,6.7,24 Hours,8.2,476.32,6.4
POI_01025,Singapore Scenic Viewpoint,Singapore,Urban,1.310041,103.802385,Scenic Viewpoint,April-June,4.6,33,No,5.6,6128.2,6.9,4.2,10:00 AM - 17:00 PM,5.4,390.48,6.4
POI_01026,Los Angeles Shopping District,United States,Urban,34.036107,-118.242388,Shopping District,January-March,6.6,64,No,6.2,5293.1,5,6.2,24 Hours,7,449.59,7.3
POI_01027,Singapore Cultural Center,Singapore,Urban,1.327746,103.794923,Cultural Center,Spring-Fall,7.7,62,No,5.9,53.6,3.4,5.4,24 Hours,5.2,444.63,7.2
POI_01028,Maldives Religious Site,Maldives,Island,3.196193,73.190182,Religious Site,April-June,5.4,91,Yes,7.9,1646.2,3.4,6.5,8:00 AM - 17:00 PM,6.4,322.02,7.7
POI_01029,Maldives Art Gallery,Maldives,Island,3.227772,73.19349,Art Gallery,July-September,8.3,67,No,7.5,1743.8,5.4,5.5,8:00 AM - 22:00 PM,8.5,232.41,6.7
POI_01030,London Food Market,United Kingdom,Historical,51.498476,-0.127573,Food Market,October-December,5,70,Yes,5.6,1521.9,4.4,7.6,24 Hours,5.7,317.22,6.6
POI_01031,Barcelona Mountain Resort,Spain,Coastal,41.426283,2.21405,Mountain Resort,Spring-Fall,4.6,19,No,4.8,6252,5,3.6,24 Hours,5,469.45,4.6
POI_01032,Bangkok Cultural Center,Thailand,Urban,13.708634,100.457809,Cultural Center,April-June,6,106,Yes,7.5,7114.1,3.1,7.3,24 Hours,5.9,240.16,7.4
POI_01033,Istanbul Wildlife Sanctuary,Turkey,Historical,41.049609,28.960847,Wildlife Sanctuary,October-December,6.6,92,No,5.3,1303.3,6.5,5.9,24 Hours,8,419.1,8.7
POI_01034,Maldives Museum,Maldives,Island,3.226535,73.253633,Museum,April-June,5.1,29,No,4.2,1250.7,5.5,5.5,24 Hours,3.9,288.92,5.3
POI_01035,Phuket Theme Park,Thailand,Coastal,7.832936,98.343252,Theme Park,April-June,4.1,81,No,6,2934.2,5,5.8,8:00 AM - 20:00 PM,7.1,448.34,4.6
POI_01036,Rome Mountain Resort,Italy,Historical,41.875084,12.545275,Mountain Resort,January-March,5.3,84,No,4.7,68.7,4.9,6.2,24 Hours,5.7,273.65,4.3
POI_01037,Dubai Food Market,UAE,Urban,25.220617,55.291301,Food Market,January-March,6.9,63,Yes,9,1416.3,6.4,5.3,8:00 AM - 20:00 PM,6.7,95.94,6.3
POI_01038,Dubai Historical Monument,UAE,Urban,25.216448,55.314526,Historical Monument,Winter Season,6,37,No,7.1,2738.9,6.6,6,7:00 AM - 19:00 PM,6.2,346.24,7.8
POI_01039,Sydney Religious Site,Australia,Coastal,-33.854095,151.256444,Religious Site,October-December,5.9,87,No,7.1,2453.2,6,6.4,10:00 AM - 22:00 PM,7.8,252.9,8.4
POI_01040,London Archaeological Site,United Kingdom,Historical,51.544481,-0.089924,Archaeological Site,Year-Round,4,32,Yes,5.1,1363.5,5.3,6.1,24 Hours,5.4,350.37,7.2
POI_01041,Bali Wildlife Sanctuary,Indonesia,Island,-8.358979,115.108163,Wildlife Sanctuary,Winter Season,4.3,88,Yes,5.4,2497.5,6.6,4.1,24 Hours,5.2,99.21,6.6
POI_01042,Barcelona Scenic Viewpoint,Spain,Coastal,41.41489,2.127127,Scenic Viewpoint,Summer Season,4.7,83,No,5,775.9,7,7.9,7:00 AM - 18:00 PM,6.6,280.03,8.9
POI_01043,Istanbul Beach Resort,Turkey,Historical,41.001576,29.005589,Beach Resort,Summer Season,5.6,33,Yes,8.7,1781.8,6.3,6.7,24 Hours,6.5,237.71,7.9
POI_01044,Los Angeles Beach Resort,United States,Urban,34.009858,-118.235178,Beach Resort,Summer Season,6.5,35,Yes,7.4,6429.2,9.3,4.9,24 Hours,7.8,339.43,7.8
POI_01045,Maldives Theme Park,Maldives,Island,3.19546,73.233684,Theme Park,January-March,3.3,23,No,5.4,296.8,6,3.6,7:00 AM - 18:00 PM,4.3,243.92,4.5
POI_01046,Bangkok Botanical Garden,Thailand,Urban,13.787258,100.527859,Botanical Garden,October-December,5.5,43,Yes,6,1023.5,5,5.3,10:00 AM - 21:00 PM,7,131.97,6.6
POI_01047,Maldives Historical Monument,Maldives,Island,3.16625,73.250454,Historical Monument,Year-Round,4,80,No,3.7,247.2,3.9,6.2,7:00 AM - 18:00 PM,5.5,364.34,5.4
POI_01048,Los Angeles Shopping District,United States,Urban,34.072179,-118.228303,Shopping District,July-September,7.5,116,No,5.9,4132.7,6.5,4.5,8:00 AM - 17:00 PM,6.3,71.9,7.6
POI_01049,Istanbul Historical Monument,Turkey,Historical,40.983406,28.938496,Historical Monument,April-June,4.9,110,Yes,6.2,537.4,6.6,8.3,24 Hours,9.2,357.45,6.4
POI_01050,Paris Shopping District,France,Historical,48.90374,2.383545,Shopping District,July-September,6.4,78,No,5.9,1980.1,3.3,4.4,10:00 AM - 17:00 PM,5.6,97.9,5.1
POI_01051,London Beach Resort,United Kingdom,Historical,51.51762,-0.172569,Beach Resort,April-June,4.1,93,Yes,4,1370.1,4.9,5.3,24 Hours,6,370.96,5.7
POI_01052,Maldives Shopping District,Maldives,Island,3.215284,73.173588,Shopping District,January-March,6.2,116,No,7.2,342.2,4.1,5.8,24 Hours,4.8,158.34,7
POI_01053,London Religious Site,United Kingdom,Historical,51.484897,-0.154938,Religious Site,January-March,7.8,73,Yes,7.2,18427.3,5.2,9.2,24 Hours,9.4,497.9,8.2
POI_01054,Tokyo Botanical Garden,Japan,Urban,35.686586,139.693873,Botanical Garden,Summer Season,7.7,76,No,7.9,7725.2,7.1,5.2,9:00 AM - 17:00 PM,8.3,362.07,7.5
POI_01055,Istanbul Religious Site,Turkey,Historical,40.971526,28.986367,Religious Site,Spring-Fall,6.8,72,Yes,7.2,26263.6,4.2,4.8,24 Hours,7,491.17,6.9
POI_01056,Tokyo Historical Monument,Japan,Urban,35.684043,139.606181,Historical Monument,Year-Round,4.9,71,No,5.8,568.9,6.7,6.6,10:00 AM - 19:00 PM,8.7,184.59,6.9
POI_01057,Los Angeles Nature Park,United States,Urban,34.094188,-118.282597,Nature Park,Year-Round,7.3,22,No,4.3,22021.3,3.6,7.7,24 Hours,7.2,199.48,6.8
POI_01058,Maldives Cultural Center,Maldives,Island,3.155373,73.184099,Cultural Center,Year-Round,5.1,113,Yes,5.1,1665.6,5,4.5,10:00 AM - 19:00 PM,4.4,454.7,4.6
POI_01059,Paris Cultural Center,France,Historical,48.810643,2.360963,Cultural Center,July-September,5.2,27,No,6.5,181.4,3.7,5.9,7:00 AM - 20:00 PM,6.7,190.58,4.5
POI_01060,Barcelona Wildlife Sanctuary,Spain,Coastal,41.339028,2.218021,Wildlife Sanctuary,October-December,5,107,Yes,3.4,12166.7,5.2,5.7,10:00 AM - 17:00 PM,6.3,375.95,4.5
POI_01061,New York Nature Park,United States,Urban,40.752632,-73.974011,Nature Park,January-March,4.5,28,No,5,3729.5,4.2,7.9,7:00 AM - 22:00 PM,7,113.96,8.4
POI_01062,Maldives Wildlife Sanctuary,Maldives,Island,3.22524,73.174897,Wildlife Sanctuary,July-September,7.1,73,No,4.7,5801.7,4.9,7.6,24 Hours,6.7,374.67,5.8
POI_01063,London Adventure Park,United Kingdom,Historical,51.47201,-0.17336,Adventure Park,Year-Round,6.5,91,Yes,5,2484.6,5.9,4.2,24 Hours,5.5,114.56,5
POI_01064,Paris Scenic Viewpoint,France,Historical,48.850704,2.326232,Scenic Viewpoint,Winter Season,7.2,102,Yes,7.5,5452.2,7.2,5.3,6:00 AM - 21:00 PM,4.7,474.33,5.6
POI_01065,Maldives Adventure Park,Maldives,Island,3.213779,73.223041,Adventure Park,October-December,4.7,96,Yes,6.9,4639.3,3.6,7,24 Hours,6.6,287.37,7.5
POI_01066,Tokyo Theme Park,Japan,Urban,35.713246,139.671227,Theme Park,April-June,8,87,No,6.5,2079.7,4.6,7.7,9:00 AM - 20:00 PM,5.8,54.15,5.5
POI_01067,Bali Mountain Resort,Indonesia,Island,-8.318965,115.107758,Mountain Resort,Winter Season,3.8,84,No,5.7,9523.1,9.9,4.1,24 Hours,5.6,52.41,6
POI_01068,Singapore Adventure Park,Singapore,Urban,1.353722,103.857846,Adventure Park,July-September,4.4,28,No,6.3,1124.2,4.6,4.7,8:00 AM - 22:00 PM,6.8,467.06,6.8
POI_01069,Singapore Beach Resort,Singapore,Urban,1.346608,103.79626,Beach Resort,October-December,5.3,58,No,6.8,2027.3,5.6,5.4,24 Hours,9.4,316.86,8.2
POI_01070,Istanbul Mountain Resort,Turkey,Historical,41.030165,28.976359,Mountain Resort,October-December,4.2,46,No,5.5,3865.5,5.2,6.3,24 Hours,7.2,372.66,5.6
POI_01071,Sydney Theme Park,Australia,Coastal,-33.866926,151.221532,Theme Park,Winter Season,7.2,69,Yes,4,1539.9,8.8,4.7,7:00 AM - 22:00 PM,7.6,193.35,6.3
POI_01072,Los Angeles Religious Site,United States,Urban,34.065823,-118.220395,Religious Site,Winter Season,4.3,103,No,7.9,257.1,7.6,5,24 Hours,4.9,156.78,7.1
POI_01073,London Art Gallery,United Kingdom,Historical,51.493287,-0.174212,Art Gallery,April-June,5.9,83,No,3.8,4886.6,4.3,5,24 Hours,6.3,54.17,5
POI_01074,Singapore Cultural Center,Singapore,Urban,1.313809,103.795554,Cultural Center,Year-Round,3.9,65,No,6.5,173.3,5.1,4,24 Hours,5.8,369.01,4.7
POI_01075,Paris Shopping District,France,Historical,48.826714,2.370476,Shopping District,April-June,8,82,No,8.9,185.2,4.7,5.6,24 Hours,6.1,279.14,9
POI_01076,Los Angeles Adventure Park,United States,Urban,34.004897,-118.227463,Adventure Park,April-June,7.7,101,Yes,4.6,378.2,5.9,5.8,7:00 AM - 22:00 PM,5.3,364.43,6.4
POI_01077,Singapore Scenic Viewpoint,Singapore,Urban,1.342474,103.798667,Scenic Viewpoint,October-December,4.9,44,No,4.8,1075.7,6.3,5.3,6:00 AM - 17:00 PM,8.4,353.77,6.7
POI_01078,Barcelona Shopping District,Spain,Coastal,41.345518,2.136962,Shopping District,January-March,9,35,No,4.7,807.9,4.3,4.8,24 Hours,8.7,271.18,8
POI_01079,Bangkok Food Market,Thailand,Urban,13.75669,100.490249,Food Market,April-June,6,75,Yes,3.6,478.7,6.2,6.3,6:00 AM - 18:00 PM,5.5,379.23,4.1
POI_01080,New York Mountain Resort,United States,Urban,40.739004,-74.038064,Mountain Resort,October-December,4.8,48,No,4.6,34119,3.7,4.5,24 Hours,4.2,262.81,6.3
POI_01081,Phuket Historical Monument,Thailand,Coastal,7.907811,98.372086,Historical Monument,Spring-Fall,3.7,24,No,3.9,7168.6,6.5,5.4,24 Hours,3.8,203.63,5.5
POI_01082,Rome Archaeological Site,Italy,Historical,41.93018,12.543048,Archaeological Site,January-March,8.6,87,No,7.6,2504.7,3.5,5.6,9:00 AM - 21:00 PM,8.9,411.49,8.1
POI_01083,New York Beach Resort,United States,Urban,40.679512,-74.000413,Beach Resort,April-June,5.6,113,Yes,6.2,502.5,3.3,4.4,24 Hours,4.4,274.75,6.1
POI_01084,Rome Art Gallery,Italy,Historical,41.868059,12.46561,Art Gallery,July-September,4.2,73,No,6.4,395.4,6.2,4.4,24 Hours,5.3,330.49,5.9
POI_01085,Phuket Theme Park,Thailand,Coastal,7.92343,98.370838,Theme Park,January-March,4.7,69,Yes,7.3,9632.6,6.6,4.2,24 Hours,7.1,164.9,5.3
POI_01086,Maldives Religious Site,Maldives,Island,3.230475,73.200586,Religious Site,Spring-Fall,5.3,59,Yes,5,1017.9,5.5,5.9,7:00 AM - 22:00 PM,5,62.67,6.5
POI_01087,Bali Beach Resort,Indonesia,Island,-8.295296,115.104763,Beach Resort,July-September,6.7,46,Yes,4.4,66268.2,6.3,5.5,24 Hours,6.9,190.1,6.2
POI_01088,Bali Adventure Park,Indonesia,Island,-8.343008,115.082377,Adventure Park,Winter Season,6.5,34,Yes,6.7,27734.7,8.7,8.3,9:00 AM - 17:00 PM,9.5,446.79,7
POI_01089,Sydney Archaeological Site,Australia,Coastal,-33.818907,151.2367,Archaeological Site,Winter Season,4,88,Yes,5.5,16507.5,7.9,7.7,7:00 AM - 21:00 PM,4.8,370.46,6
POI_01090,Rome Museum,Italy,Historical,41.935285,12.455822,Museum,Summer Season,5.8,27,No,6.8,29712.6,6.9,8,24 Hours,5.4,94.39,7.1
POI_01091,Los Angeles Archaeological Site,United States,Urban,34.030635,-118.228375,Archaeological Site,Winter Season,6.1,26,Yes,6.4,4143.2,6.3,4.1,24 Hours,6.4,104.89,4.5
POI_01092,Bali Adventure Park,Indonesia,Island,-8.387457,115.126769,Adventure Park,Year-Round,6.1,114,No,5.7,8487.1,4.6,4.6,10:00 AM - 21:00 PM,7.1,356.93,6.3
POI_01093,Tokyo Food Market,Japan,Urban,35.725902,139.641138,Food Market,Year-Round,5.4,39,No,3.7,125.2,3.7,6,24 Hours,4.4,461.89,5.6
POI_01094,Bali Botanical Garden,Indonesia,Island,-8.362622,115.069643,Botanical Garden,October-December,5.3,79,No,9.1,205.6,6.4,4.9,24 Hours,6.8,114.07,9.1
POI_01095,Los Angeles Religious Site,United States,Urban,34.080262,-118.232515,Religious Site,Winter Season,6.4,25,No,6,144.2,8.2,6.4,24 Hours,6.7,433.49,6.1
POI_01096,London Shopping District,United Kingdom,Historical,51.508549,-0.156426,Shopping District,Winter Season,4.6,60,Yes,6.5,3148.6,6.2,5.7,6:00 AM - 18:00 PM,5.8,158.16,6.8
