POI_ID,Company_ID,Company_Name,HQ_Country,Service_Type,FY_Year,Total_Customers_To_POI,Active_Tourists,Avg_Customer_Rating,Revenue(USD),Marketing_Expenditure_USD,Avg_Booking_Value,Destinations_Preference_Index,Tech_Adaptability_index,Digital_Channel_Share,Customer_Retention,Avg_Trip_Cost_USD,Commission,CSR_Focus_index,Reviews,Booking_Platforms
POI_00887,COMP_0001,Marriott International,Indonesia,Resort,2024,1429616,1075376,9.5,436839.76,105320.09,4.7,9.1,7.8,0.36,0.62,1623.9,542159.85,5.5,Perfect destination for families with children,TripAdvisor
POI_00888,COMP_0005,Accor Hotels,Spain,Resort,2021,4213857,3152237,6.8,373455.07,49407.95,3.7,6.5,5.4,0.82,0.52,434.82,422863.02,3.5,Best vacation spot we have visited recently,TripAdvisor
POI_00889,COMP_0022,Royal Caribbean,UAE,Cruise Line,2022,1696408,1324566,8.9,462670.52,73652.86,6.9,7.8,8.9,0.54,0.66,728.55,536323.38,5.2,Great location but slightly crowded during peak season,Expedia
POI_00890,COMP_0025,Disney Cruise Line,Spain,Resort,2020,12308551,9736191,6.7,351005.05,69588.05,3.4,4.1,5.8,0.31,0.53,859.08,420593.1,6,Highly recommended for first-time visitors,Airbnb
POI_00891,COMP_0008,Best Western,France,Resort,2024,11522029,8805723,7.8,393488.63,83348.78,2.9,4.2,4.3,0.71,0.48,1254.48,476837.41,5.2,Beautiful setting with convenient location access,Direct Website
POI_00892,COMP_0016,TripAdvisor,Spain,Hotel Chain,2020,1146979,974422,7,316187.96,66434.13,4,4.2,5.3,0.94,0.58,1155.86,382622.09,4.1,Clean and comfortable with friendly staff members,Booking.com
POI_00893,COMP_0023,Norwegian Cruise Line,Italy,Tour Operator,2022,6134962,4479495,8.1,444662.27,56537.01,7.2,7.8,4.6,0.64,0.56,605.14,501199.28,7.1,Best vacation spot we have visited recently,TripAdvisor
POI_00894,COMP_0019,G Adventures,UAE,Cruise Line,2023,9448269,7234109,9.2,370346.94,40280.65,3.8,5.4,7.6,0.69,0.59,451.86,410627.59,5.1,Beautiful setting with convenient location access,TripAdvisor
POI_00895,COMP_0021,Carnival Corporation,United Kingdom,Travel Agency,2022,4326195,3730437,8.2,260627.39,35173.62,7.2,6.4,5.4,0.45,0.59,441.72,295801.01,6.7,Outstanding service exceeded our expectations completely,Expedia
POI_00896,COMP_0017,TUI Group,United States,Tour Operator,2022,6844675,5815358,8.4,129026.99,20100.39,6.4,6.6,6.2,0.43,0.77,655.68,149127.38,5.2,Exceeded expectations in every possible way,Direct Website
POI_00897,COMP_0029,Contiki Holidays,Turkey,Hotel Chain,2024,1098370,913109,6.1,325977.51,69841.08,5.4,4.2,5.7,0.45,0.44,1068.78,395818.59,3.5,Peaceful atmosphere perfect for relaxation and unwinding,Direct Website
POI_00898,COMP_0006,Wyndham Hotels,Japan,Hotel Chain,2024,1825257,1619094,8.2,130223.66,31079.77,4.2,5.6,7,0.73,0.54,854.98,161303.43,5.6,Highly recommended for first-time visitors,Expedia
POI_00899,COMP_0005,Accor Hotels,UAE,Resort,2022,62938715,45771226,9,128460.52,28098.95,4.3,6.9,8.1,0.33,0.85,702.92,156559.47,6.5,Relaxing environment with modern amenities available,Booking.com
POI_00900,COMP_0022,Royal Caribbean,Japan,Cruise Line,2022,2065694,1839468,9.8,417688.23,93454.42,8.6,7.3,8.2,0.6,0.78,587.38,511142.65,5.2,Good value for money with comfortable accommodations,Direct Website
POI_00901,COMP_0022,Royal Caribbean,Spain,Cruise Line,2021,1548338,1172821,6.9,280707.78,34253.99,4.9,4.5,3.6,0.3,0.44,1546,314961.77,6.2,Best vacation spot we have visited recently,Expedia
POI_00902,COMP_0021,Carnival Corporation,United States,Hotel Chain,2021,100541,82669,8.2,217987.25,35450.92,7.8,4.9,7.2,0.32,0.6,346.73,253438.17,4.6,Great location but slightly crowded during peak season,Expedia
POI_00903,COMP_0019,G Adventures,Turkey,Resort,2021,5270363,3891998,7.2,447831.55,50419.29,3.5,6.7,5.7,0.62,0.47,1179.76,498250.84,5.2,Lovely place with authentic local experiences,Booking.com
POI_00904,COMP_0029,Contiki Holidays,Turkey,Resort,2020,3052958,2387888,8.1,200410.87,48895.55,7.4,6.2,5.4,0.45,0.71,427.65,249306.42,6.6,Perfect destination for families with children,Airbnb
POI_00905,COMP_0030,Insight Vacations,UAE,Travel Agency,2023,5965377,4581540,8.1,245755.37,47550.87,3.4,6.4,6.7,0.8,0.74,611,293306.24,5.6,Relaxing environment with modern amenities available,TripAdvisor
POI_00906,COMP_0021,Carnival Corporation,France,Tour Operator,2020,65191,48310,8.7,479145.4,104234.92,7.2,7.8,6.8,0.64,0.56,675.4,583380.32,4.7,Breathtaking views and stunning natural scenery,Direct Website
POI_00907,COMP_0020,Intrepid Travel,Spain,Cruise Line,2021,452606,350773,8.6,431505.62,99065.07,3.2,6.4,8.1,0.92,0.52,290.04,530570.69,8.1,Facility could use some updates and maintenance,Direct Website
POI_00908,COMP_0020,Intrepid Travel,UAE,Travel Agency,2021,2853399,2461411,8.4,224404.85,43076.94,7.1,7.9,6.5,0.98,0.8,1389.36,267481.79,4.7,Relaxing environment with modern amenities available,TripAdvisor
POI_00909,COMP_0009,Radisson Hotel Group,UAE,Tour Operator,2023,8426825,6617400,6.2,417866.42,75240.23,5.9,4.4,4.2,0.61,0.48,1320.96,493106.65,5.1,Relaxing environment with modern amenities available,TripAdvisor
POI_00910,COMP_0003,IHG Hotels,Japan,Cruise Line,2023,2413207,2035647,7.4,169404.11,24818.26,5.1,3.9,4.3,0.5,0.52,451.36,194222.37,6.2,Peaceful atmosphere perfect for relaxation and unwinding,Booking.com
POI_00911,COMP_0001,Marriott International,Japan,Travel Agency,2024,3358862,2649727,8.1,499189.05,50181.33,7.2,6.5,5.2,0.59,0.69,1450.4,549370.38,8,Would definitely return for another visit soon,Expedia
POI_00912,COMP_0020,Intrepid Travel,United Kingdom,Resort,2023,1407628,1041493,6.1,416753.5,61878.92,2.1,3.8,4.3,0.81,0.5,1809.16,478632.42,3.8,Relaxing environment with modern amenities available,TripAdvisor
POI_00913,COMP_0002,Hilton Worldwide,United States,Travel Agency,2024,1491447,1094247,9.9,52757.89,8948.81,8,5.9,7.5,0.37,0.91,2942.76,61706.7,6.7,Good value for money with comfortable accommodations,Booking.com
POI_00914,COMP_0016,TripAdvisor,Indonesia,Resort,2024,2655636,2134286,6.1,488442.94,50102.5,2.2,3.4,4.2,0.96,0.51,356.52,538545.44,5.7,Professional service and attention to detail,Booking.com
POI_00915,COMP_0029,Contiki Holidays,United States,Cruise Line,2024,4578994,3882454,9.8,440093.11,106939.92,4.2,9.6,8,0.89,0.77,2352.09,547033.03,6.9,Would definitely return for another visit soon,Airbnb
POI_00916,COMP_0028,Trafalgar Tours,France,Travel Agency,2023,385400,270051,8.7,69062.87,13887.97,2.9,5.2,5.2,0.48,0.61,394.38,82950.84,5.9,Facility could use some updates and maintenance,Direct Website
POI_00917,COMP_0026,Celebrity Cruises,United States,Cruise Line,2022,59266916,46556449,8.1,283241.8,67736.07,6.1,7.9,7.5,0.6,0.67,1969.48,350977.87,4.8,Best vacation spot we have visited recently,TripAdvisor
POI_00918,COMP_0004,Hyatt Hotels,United States,Resort,2022,756669,617324,7.6,137446.86,33824.34,2.5,6,4.8,0.32,0.67,1315.16,171271.2,4.8,Exceeded expectations in every possible way,Expedia
POI_00919,COMP_0030,Insight Vacations,United Kingdom,Tour Operator,2024,25489821,22505961,7.4,344102.33,77734.65,5.7,5.2,6.9,0.43,0.58,2151.12,421836.98,7.2,Professional service and attention to detail,Direct Website
POI_00920,COMP_0009,Radisson Hotel Group,Japan,Hotel Chain,2020,24790303,18194402,9.8,136659.24,20965.37,6.3,8.3,6,0.3,0.71,1172.96,157624.61,9.6,Best vacation spot we have visited recently,TripAdvisor
POI_00921,COMP_0004,Hyatt Hotels,Italy,Hotel Chain,2023,1558033,1154447,6.7,128137.69,17100.22,3.4,4,5.9,0.8,0.55,2945.32,145237.91,4.6,Breathtaking views and stunning natural scenery,Airbnb
POI_00922,COMP_0014,Booking Holdings,Singapore,Hotel Chain,2021,1098157,864568,8.1,79887.38,14601.35,5.7,6.2,5.4,0.68,0.76,558.38,94488.73,4.9,Would definitely return for another visit soon,TripAdvisor
POI_00923,COMP_0009,Radisson Hotel Group,Thailand,Travel Agency,2023,23484853,19578192,6.4,79920.86,19417.33,2.7,5.2,4.5,0.76,0.61,412,99338.19,6.2,Best vacation spot we have visited recently,Airbnb
POI_00924,COMP_0020,Intrepid Travel,Thailand,Cruise Line,2021,4676030,3358922,7.1,50842.73,7758.47,2.7,6.1,6.9,0.73,0.6,283.97,58601.2,6.3,Would definitely return for another visit soon,TripAdvisor
POI_00925,COMP_0026,Celebrity Cruises,Italy,Cruise Line,2021,2585223,2090664,7,245406.51,38798.77,2.6,4.6,3.7,0.58,0.47,1754.91,284205.28,5.5,Beautiful setting with convenient location access,TripAdvisor
POI_00926,COMP_0018,Thomas Cook,Spain,Tour Operator,2022,455414,385664,9.4,276879.57,62954.25,7.8,6.7,6.1,0.63,0.59,178.12,339833.82,4.9,Best vacation spot we have visited recently,Airbnb
POI_00927,COMP_0025,Disney Cruise Line,Australia,Cruise Line,2021,823563,668516,6.9,421222.32,74003.09,6.2,6.9,5.2,0.54,0.46,1369.14,495225.41,3.5,Good value for money with comfortable accommodations,Expedia
POI_00928,COMP_0015,Airbnb Inc,United States,Resort,2020,2251006,1954025,9.7,191063.88,38167.23,3.9,9,8.1,0.42,0.65,245.1,229231.11,9.3,Breathtaking views and stunning natural scenery,TripAdvisor
POI_00929,COMP_0013,Expedia Group,United States,Tour Operator,2024,749416,642087,9.4,244556.48,54809.23,8.7,6.8,5.8,0.59,0.8,289.33,299365.71,5.2,Relaxing environment with modern amenities available,Booking.com
POI_00930,COMP_0006,Wyndham Hotels,United States,Hotel Chain,2020,111936,99231,6.1,376591.49,75745.91,2.8,5.2,6,0.97,0.42,611.4,452337.4,3.4,Peaceful atmosphere perfect for relaxation and unwinding,Direct Website
POI_00931,COMP_0030,Insight Vacations,Turkey,Cruise Line,2020,3365784,2846668,7.3,133886.23,28385.96,4.4,4.9,4.7,0.45,0.51,342.8,162272.19,4,Excellent staff and well-maintained property throughout,Airbnb
POI_00932,COMP_0008,Best Western,Singapore,Hotel Chain,2024,380064,320537,7.3,127603.33,24269.68,5.2,7.1,3.7,0.82,0.68,435.04,151873.01,6.8,Great location but slightly crowded during peak season,Direct Website
POI_00933,COMP_0030,Insight Vacations,United States,Travel Agency,2024,5290027,4148799,8.8,232032.38,33349.34,7.9,7.8,4.7,0.73,0.6,3079.28,265381.72,6.9,Unforgettable experience with lasting memories,TripAdvisor
POI_00934,COMP_0002,Hilton Worldwide,United States,Resort,2023,113862,82305,6.9,282560.27,37302.81,4.7,3.5,4.6,0.45,0.65,344.76,319863.08,6,Disappointing considering the price point charged,Booking.com
POI_00935,COMP_0007,Choice Hotels,Indonesia,Travel Agency,2022,4513892,3648155,8.1,96485.22,12509.04,7.7,7.8,6.1,0.51,0.62,1636.32,108994.26,4.8,Breathtaking views and stunning natural scenery,Booking.com
POI_00936,COMP_0026,Celebrity Cruises,Turkey,Travel Agency,2024,14319669,11645874,7.9,196783.28,48042.2,6.1,5.3,6.2,0.61,0.66,890.62,244825.48,4.1,Facility could use some updates and maintenance,TripAdvisor
POI_00937,COMP_0006,Wyndham Hotels,Indonesia,Hotel Chain,2022,2670402,2091817,6.7,355733.85,65745.49,5.5,6.2,4.4,0.57,0.49,262.08,421479.34,6.1,Facility could use some updates and maintenance,Booking.com
POI_00938,COMP_0006,Wyndham Hotels,United Kingdom,Tour Operator,2023,121511,89859,7.7,65998.34,16473.66,4.6,5.8,7.3,0.48,0.7,342.72,82472,6.3,Beautiful setting with convenient location access,Direct Website
POI_00939,COMP_0013,Expedia Group,Turkey,Resort,2024,567355,437563,9.5,161215.28,16546.3,5.3,6.3,7.7,0.41,0.85,1734.16,177761.58,8.6,Amazing experience with exceptional service and beautiful facilities,Booking.com
POI_00940,COMP_0030,Insight Vacations,United Kingdom,Travel Agency,2022,677302,550940,8.5,250684.37,36672.91,7.9,8.4,6.9,0.83,0.53,1226.48,287357.28,4.9,Professional service and attention to detail,TripAdvisor
POI_00941,COMP_0012,Melia Hotels,Singapore,Tour Operator,2021,4375857,3118959,8.4,53263.59,13220.57,4.5,5.2,7.9,0.34,0.56,436.75,66484.16,6.5,Relaxing environment with modern amenities available,Expedia
POI_00942,COMP_0015,Airbnb Inc,United States,Travel Agency,2020,429369,340956,8.6,66728.88,8082.32,4.2,5.8,7.1,0.92,0.57,185.09,74811.2,7.9,Highly recommended for first-time visitors,Expedia
POI_00943,COMP_0014,Booking Holdings,Italy,Hotel Chain,2024,1020632,893868,9.7,398479.34,55535.45,8,9.4,5.9,0.89,0.82,1315.68,454014.79,9.1,Excellent staff and well-maintained property throughout,TripAdvisor
POI_00944,COMP_0010,Minor Hotels,Singapore,Hotel Chain,2024,1633458,1448902,7.3,220177.32,46713.23,3.7,5.6,5.1,0.97,0.52,1397.58,266890.55,6.5,Highly recommended for first-time visitors,TripAdvisor
POI_00945,COMP_0027,Abercrombie & Kent,United States,Travel Agency,2022,1022114,794710,9.7,424779.39,43703.32,6.8,8.9,5.8,0.85,0.78,440.76,468482.71,9.2,Disappointing considering the price point charged,Direct Website
POI_00946,COMP_0019,G Adventures,Spain,Resort,2022,6900430,5217269,6.4,155726.85,25908.38,6.3,3.8,4.4,0.83,0.53,1883.72,181635.23,5.1,Disappointing considering the price point charged,Direct Website
POI_00947,COMP_0029,Contiki Holidays,Turkey,Hotel Chain,2023,200244,159044,6.6,92176.19,20015.14,2.1,3.6,5.6,0.6,0.6,317.01,112191.33,5.6,Good value for money with comfortable accommodations,Airbnb
POI_00948,COMP_0003,IHG Hotels,United States,Resort,2021,7077637,5920839,10,467479.53,53371.46,4.7,7.2,9.3,0.42,0.69,1197.14,520850.99,7.2,Clean and comfortable with friendly staff members,Direct Website
POI_00949,COMP_0012,Melia Hotels,Italy,Travel Agency,2020,554234,406167,7.5,475582.08,100888.17,2.5,4.2,7.2,0.69,0.66,1029.72,576470.25,5,Highly recommended for first-time visitors,Expedia
POI_00950,COMP_0010,Minor Hotels,United Kingdom,Cruise Line,2022,6588766,5336465,8.9,301224.44,69041.97,5.6,8.6,5.6,0.49,0.66,761.72,370266.41,5.5,Excellent staff and well-maintained property throughout,TripAdvisor
POI_00951,COMP_0030,Insight Vacations,UAE,Cruise Line,2022,4111772,3630902,9.3,186882.11,31835.77,5.4,6.5,6.1,0.62,0.64,2639.84,218717.88,6.4,Beautiful setting with convenient location access,Expedia
POI_00952,COMP_0029,Contiki Holidays,Turkey,Tour Operator,2021,167170,146747,9.5,415079.98,54984.18,4.3,8,7.5,0.69,0.86,1028.76,470064.16,5.2,Breathtaking views and stunning natural scenery,Direct Website
POI_00953,COMP_0024,MSC Cruises,Japan,Resort,2021,470462,337876,9.2,255147.16,61997.76,6.1,4.9,6.2,0.72,0.73,400.33,317144.92,6.5,Highly recommended for first-time visitors,Expedia
POI_00954,COMP_0008,Best Western,Japan,Resort,2024,1318889,931078,9.4,119185.26,14300.33,9,7.2,7.2,0.85,0.67,2334.18,133485.59,7,Beautiful setting with convenient location access,Expedia
POI_00955,COMP_0025,Disney Cruise Line,United Kingdom,Hotel Chain,2020,518608,460957,6.8,234904.96,43046.65,2.8,3.4,4.2,0.46,0.51,1430.86,277951.61,6.5,Exceeded expectations in every possible way,TripAdvisor
POI_00956,COMP_0001,Marriott International,United States,Travel Agency,2020,7674597,6813851,7,152788.31,24973.58,3,4.2,5.2,0.64,0.42,1094.13,177761.89,4,Exceeded expectations in every possible way,Airbnb
POI_00957,COMP_0020,Intrepid Travel,Singapore,Cruise Line,2024,1276209,1018229,8.2,320969.44,53951.74,6.7,4.6,5.8,0.31,0.5,1234.96,374921.18,6.1,Highly recommended for first-time visitors,Direct Website
POI_00958,COMP_0006,Wyndham Hotels,United States,Travel Agency,2022,6784616,4804104,7.6,388321.87,65025.84,7,7.6,4.5,0.38,0.49,2252.04,453347.71,6.3,Outstanding service exceeded our expectations completely,Expedia
POI_00959,COMP_0025,Disney Cruise Line,Turkey,Resort,2020,3064262,2540333,8.5,158752.05,15908.98,5.9,7,6.9,0.8,0.7,1154.52,174661.03,6.5,Lovely place with authentic local experiences,Direct Website
POI_00960,COMP_0016,TripAdvisor,Italy,Hotel Chain,2024,48616754,43483301,8.2,262056.51,60653.72,4.5,5.7,4.9,0.35,0.71,1578.69,322710.23,5.1,Beautiful setting with convenient location access,Direct Website
POI_00961,COMP_0028,Trafalgar Tours,Indonesia,Resort,2023,6225276,4561932,7.8,191857.38,46272.72,2.5,4.3,5,0.98,0.62,1444.2,238130.1,5.4,Good value for money with comfortable accommodations,TripAdvisor
POI_00962,COMP_0015,Airbnb Inc,Singapore,Hotel Chain,2020,2008995,1612132,9.4,393358.73,49282.09,8,5.5,7.4,0.99,0.66,443.33,442640.82,8.4,Breathtaking views and stunning natural scenery,Direct Website
POI_00963,COMP_0019,G Adventures,United Kingdom,Tour Operator,2022,500773,445288,8.5,408461.42,66149.84,6.8,7.4,6.4,0.63,0.54,1091.36,474611.26,6.6,Relaxing environment with modern amenities available,Airbnb
POI_00964,COMP_0006,Wyndham Hotels,Italy,Tour Operator,2021,720732,522106,6.6,149748.73,19914.89,2.9,4,5.1,0.85,0.47,1275.54,169663.62,3.6,Highly recommended for first-time visitors,Direct Website
POI_00965,COMP_0020,Intrepid Travel,Singapore,Tour Operator,2021,1188807,913057,9.8,442026.65,62253.76,5.1,9.6,8.8,0.81,0.65,679.51,504280.41,9.4,Exceeded expectations in every possible way,Direct Website
POI_00966,COMP_0007,Choice Hotels,United States,Tour Operator,2022,4294806,3567957,6.3,162004.27,21900,2.3,4.2,6.3,0.77,0.54,310.3,183904.27,3.8,Outstanding service exceeded our expectations completely,Airbnb
POI_00967,COMP_0015,Airbnb Inc,UAE,Travel Agency,2021,149930,110467,6.8,316600.45,67693.79,4.3,3.4,5,0.34,0.64,443.08,384294.24,6.1,Best vacation spot we have visited recently,Expedia
POI_00968,COMP_0027,Abercrombie & Kent,United Kingdom,Tour Operator,2021,6811197,5876988,6.8,497984.1,50820.1,5.7,6.1,6.4,0.96,0.5,1960.38,548804.2,5.3,Professional service and attention to detail,Direct Website
POI_00969,COMP_0028,Trafalgar Tours,United States,Resort,2021,456508,384300,7.4,433462.8,106082.41,2.7,6.4,6.3,0.48,0.51,2534.08,539545.21,6,Peaceful atmosphere perfect for relaxation and unwinding,Direct Website
POI_00970,COMP_0026,Celebrity Cruises,France,Resort,2023,751597,647653,8.3,181246.45,21475.59,7.7,4.2,8.2,0.63,0.73,754.32,202722.04,4.7,Exceeded expectations in every possible way,Expedia
POI_00971,COMP_0029,Contiki Holidays,Indonesia,Travel Agency,2024,4060991,3053052,9.2,158694.27,27544.39,5.9,7.6,5.2,0.42,0.63,1134.03,186238.66,9.1,Clean and comfortable with friendly staff members,Direct Website
POI_00972,COMP_0010,Minor Hotels,Thailand,Travel Agency,2024,249215,197814,6.3,258598.5,54466.9,3.6,3.6,5.3,1,0.47,3096.32,313065.4,5.1,Great location but slightly crowded during peak season,Direct Website
POI_00973,COMP_0004,Hyatt Hotels,Australia,Resort,2020,112035,87976,6.5,93312.76,13330.63,2.5,5.5,4.7,0.67,0.42,2033.56,106643.39,3.7,Breathtaking views and stunning natural scenery,Airbnb
POI_00974,COMP_0016,TripAdvisor,Indonesia,Hotel Chain,2023,2722302,2382496,9.5,409437.12,56734.56,6.3,6.7,6.2,0.51,0.67,1819.98,466171.68,9,Clean and comfortable with friendly staff members,Airbnb
POI_00975,COMP_0012,Melia Hotels,Singapore,Travel Agency,2024,21665164,17952529,8.5,259785.6,51486.32,7.8,6,4.5,0.66,0.61,1531.44,311271.92,7.1,Highly recommended for first-time visitors,Airbnb
POI_00976,COMP_0001,Marriott International,United States,Hotel Chain,2022,1255473,1109582,6.4,298826.1,61104.22,4.9,3.2,3.9,0.78,0.56,1218.08,359930.32,5.9,Relaxing environment with modern amenities available,Expedia
POI_00977,COMP_0019,G Adventures,Turkey,Travel Agency,2021,1655651,1363792,8.4,112638.48,21067.1,7.4,6.4,5.8,0.95,0.51,1046.28,133705.58,7.8,Unforgettable experience with lasting memories,Airbnb
POI_00978,COMP_0011,NH Hotel Group,Indonesia,Travel Agency,2023,1249138,1060910,9.6,301076.93,38460.11,8.3,8.3,9.2,0.61,0.63,272.52,339537.04,5,Disappointing considering the price point charged,Booking.com
POI_00979,COMP_0013,Expedia Group,Turkey,Tour Operator,2023,154552,110356,6.2,175476.91,20008.55,6.1,5,3.7,0.78,0.54,703.14,195485.46,4.4,Peaceful atmosphere perfect for relaxation and unwinding,Expedia
POI_00980,COMP_0021,Carnival Corporation,United States,Tour Operator,2023,9869481,8719949,6.8,483441.19,99632.69,2.4,4.9,5.2,0.93,0.65,3118.2,583073.88,6,Relaxing environment with modern amenities available,TripAdvisor
POI_00981,COMP_0013,Expedia Group,United Kingdom,Hotel Chain,2021,22507001,16985511,6.3,284183.94,37125.83,4.4,6.1,3.3,0.84,0.54,3006,321309.77,6.2,Clean and comfortable with friendly staff members,Expedia
POI_00982,COMP_0011,NH Hotel Group,Singapore,Tour Operator,2022,492564,433030,8.2,166327.81,23735.76,7,4.9,6.6,0.53,0.49,717,190063.57,4.9,Relaxing environment with modern amenities available,Direct Website
POI_00983,COMP_0009,Radisson Hotel Group,Spain,Tour Operator,2024,949376,679276,9.8,387675.02,43022.73,7,5.8,6.7,0.9,0.73,897.12,430697.75,9.4,Lovely place with authentic local experiences,Direct Website
